,state,target_variable,num_datapoints,model_embeddings,trial,val_MAE,test_MAE_BG,train_MAE_BG,val_MAE_BG
20,MO,Median Income,7233,RGNN,0,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
21,MO,Median Income,7233,RGNN,1,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
22,MO,Median Income,7233,RGNN,2,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
23,MO,Median Income,7233,RGNN,3,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
24,MO,Median Income,7233,RGNN,4,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
25,MO,Median Income,7233,RGNN,5,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
26,MO,Median Income,7233,RGNN,6,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
27,MO,Median Income,7233,RGNN,7,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
28,MO,Median Income,7233,RGNN,8,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
29,MO,Median Income,7233,RGNN,9,0.23079354947942196,0.252501226578201,0.11439921609019282,0.22726289613359407
30,MO,Median Income,7233,Feat-LightGCN,0,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
31,MO,Median Income,7233,Feat-LightGCN,1,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
32,MO,Median Income,7233,Feat-LightGCN,2,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
33,MO,Median Income,7233,Feat-LightGCN,3,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
34,MO,Median Income,7233,Feat-LightGCN,4,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
35,MO,Median Income,7233,Feat-LightGCN,5,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
36,MO,Median Income,7233,Feat-LightGCN,6,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
37,MO,Median Income,7233,Feat-LightGCN,7,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
38,MO,Median Income,7233,Feat-LightGCN,8,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
39,MO,Median Income,7233,Feat-LightGCN,9,0.224054596584663,0.23644499253485102,0.11535831984378166,0.21593597782080098
40,MO,Median Income,7233,Feat-RGNN,0,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
41,MO,Median Income,7233,Feat-RGNN,1,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
42,MO,Median Income,7233,Feat-RGNN,2,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
43,MO,Median Income,7233,Feat-RGNN,3,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
44,MO,Median Income,7233,Feat-RGNN,4,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
45,MO,Median Income,7233,Feat-RGNN,5,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
46,MO,Median Income,7233,Feat-RGNN,6,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
47,MO,Median Income,7233,Feat-RGNN,7,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
48,MO,Median Income,7233,Feat-RGNN,8,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
49,MO,Median Income,7233,Feat-RGNN,9,0.23607155640368332,0.2374632652597904,0.11714387790409271,0.23201312555854295
50,MO,Median Income,7233,Feat\&BG-LightGCN,0,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
51,MO,Median Income,7233,Feat\&BG-LightGCN,1,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
52,MO,Median Income,7233,Feat\&BG-LightGCN,2,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
53,MO,Median Income,7233,Feat\&BG-LightGCN,3,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
54,MO,Median Income,7233,Feat\&BG-LightGCN,4,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
55,MO,Median Income,7233,Feat\&BG-LightGCN,5,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
56,MO,Median Income,7233,Feat\&BG-LightGCN,6,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
57,MO,Median Income,7233,Feat\&BG-LightGCN,7,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
58,MO,Median Income,7233,Feat\&BG-LightGCN,8,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
59,MO,Median Income,7233,Feat\&BG-LightGCN,9,0.2234110941683793,0.24482273078562697,0.057516351402904696,0.2285836565470977
60,MO,Median Income,7233,Feat\&BG-RGNN,0,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
61,MO,Median Income,7233,Feat\&BG-RGNN,1,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
62,MO,Median Income,7233,Feat\&BG-RGNN,2,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
63,MO,Median Income,7233,Feat\&BG-RGNN,3,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
64,MO,Median Income,7233,Feat\&BG-RGNN,4,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
65,MO,Median Income,7233,Feat\&BG-RGNN,5,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
66,MO,Median Income,7233,Feat\&BG-RGNN,6,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
67,MO,Median Income,7233,Feat\&BG-RGNN,7,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
68,MO,Median Income,7233,Feat\&BG-RGNN,8,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
69,MO,Median Income,7233,Feat\&BG-RGNN,9,0.23508231862669943,0.24557062428461843,0.10965836926703802,0.23534150865797468
70,MO,Median Home Value,7027,Emb,0,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
71,MO,Median Home Value,7027,Emb,1,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
72,MO,Median Home Value,7027,Emb,2,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
73,MO,Median Home Value,7027,Emb,3,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
74,MO,Median Home Value,7027,Emb,4,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
75,MO,Median Home Value,7027,Emb,5,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
76,MO,Median Home Value,7027,Emb,6,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
77,MO,Median Home Value,7027,Emb,7,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
78,MO,Median Home Value,7027,Emb,8,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
79,MO,Median Home Value,7027,Emb,9,0.23758808363198458,0.25022364757697174,0.12099094512215851,0.273518777249555
80,MO,Median Home Value,7027,LightGCN,0,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
81,MO,Median Home Value,7027,LightGCN,1,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
82,MO,Median Home Value,7027,LightGCN,2,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
83,MO,Median Home Value,7027,LightGCN,3,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
84,MO,Median Home Value,7027,LightGCN,4,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
85,MO,Median Home Value,7027,LightGCN,5,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
86,MO,Median Home Value,7027,LightGCN,6,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
87,MO,Median Home Value,7027,LightGCN,7,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
88,MO,Median Home Value,7027,LightGCN,8,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
89,MO,Median Home Value,7027,LightGCN,9,0.2045070906295052,0.20771256166953145,0.1055488182869572,0.2301028818405034
90,MO,Median Home Value,7027,RGNN,0,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
91,MO,Median Home Value,7027,RGNN,1,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
92,MO,Median Home Value,7027,RGNN,2,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
93,MO,Median Home Value,7027,RGNN,3,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
94,MO,Median Home Value,7027,RGNN,4,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
95,MO,Median Home Value,7027,RGNN,5,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
96,MO,Median Home Value,7027,RGNN,6,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
97,MO,Median Home Value,7027,RGNN,7,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
98,MO,Median Home Value,7027,RGNN,8,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
99,MO,Median Home Value,7027,RGNN,9,0.2205430961082535,0.22333960066214548,0.1075783614964996,0.2409083142673395
100,MO,Median Home Value,7027,Feat-LightGCN,0,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
101,MO,Median Home Value,7027,Feat-LightGCN,1,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
102,MO,Median Home Value,7027,Feat-LightGCN,2,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
103,MO,Median Home Value,7027,Feat-LightGCN,3,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
104,MO,Median Home Value,7027,Feat-LightGCN,4,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
105,MO,Median Home Value,7027,Feat-LightGCN,5,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
106,MO,Median Home Value,7027,Feat-LightGCN,6,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
107,MO,Median Home Value,7027,Feat-LightGCN,7,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
108,MO,Median Home Value,7027,Feat-LightGCN,8,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
109,MO,Median Home Value,7027,Feat-LightGCN,9,0.20420762859432914,0.20401464745248432,0.10459234870834525,0.21847834000918845
110,MO,Median Home Value,7027,Feat-RGNN,0,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
111,MO,Median Home Value,7027,Feat-RGNN,1,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
112,MO,Median Home Value,7027,Feat-RGNN,2,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
113,MO,Median Home Value,7027,Feat-RGNN,3,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
114,MO,Median Home Value,7027,Feat-RGNN,4,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
115,MO,Median Home Value,7027,Feat-RGNN,5,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
116,MO,Median Home Value,7027,Feat-RGNN,6,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
117,MO,Median Home Value,7027,Feat-RGNN,7,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
118,MO,Median Home Value,7027,Feat-RGNN,8,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
119,MO,Median Home Value,7027,Feat-RGNN,9,0.21996131539863595,0.22813713827948856,0.1070865695200662,0.24543036465864415
120,MO,Median Home Value,7027,Feat\&BG-LightGCN,0,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
121,MO,Median Home Value,7027,Feat\&BG-LightGCN,1,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
122,MO,Median Home Value,7027,Feat\&BG-LightGCN,2,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
123,MO,Median Home Value,7027,Feat\&BG-LightGCN,3,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
124,MO,Median Home Value,7027,Feat\&BG-LightGCN,4,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
125,MO,Median Home Value,7027,Feat\&BG-LightGCN,5,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
126,MO,Median Home Value,7027,Feat\&BG-LightGCN,6,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
127,MO,Median Home Value,7027,Feat\&BG-LightGCN,7,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
128,MO,Median Home Value,7027,Feat\&BG-LightGCN,8,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
129,MO,Median Home Value,7027,Feat\&BG-LightGCN,9,0.19718818082119974,0.21495476360612406,0.05550838558178848,0.22168886880793878
130,MO,Median Home Value,7027,Feat\&BG-RGNN,0,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
131,MO,Median Home Value,7027,Feat\&BG-RGNN,1,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
132,MO,Median Home Value,7027,Feat\&BG-RGNN,2,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
133,MO,Median Home Value,7027,Feat\&BG-RGNN,3,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
134,MO,Median Home Value,7027,Feat\&BG-RGNN,4,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
135,MO,Median Home Value,7027,Feat\&BG-RGNN,5,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
136,MO,Median Home Value,7027,Feat\&BG-RGNN,6,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
137,MO,Median Home Value,7027,Feat\&BG-RGNN,7,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
138,MO,Median Home Value,7027,Feat\&BG-RGNN,8,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
139,MO,Median Home Value,7027,Feat\&BG-RGNN,9,0.2192392792838661,0.23341685358250758,0.1064911023271973,0.2497511701112041
140,MO,Commute Time,920,Emb,0,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
141,MO,Commute Time,920,Emb,1,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
142,MO,Commute Time,920,Emb,2,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
143,MO,Commute Time,920,Emb,3,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
144,MO,Commute Time,920,Emb,4,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
145,MO,Commute Time,920,Emb,5,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
146,MO,Commute Time,920,Emb,6,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
147,MO,Commute Time,920,Emb,7,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
148,MO,Commute Time,920,Emb,8,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
149,MO,Commute Time,920,Emb,9,0.23293054156095064,0.25450216679861687,0.014929830601136618,0.23968073985612445
150,MO,Commute Time,920,LightGCN,0,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
151,MO,Commute Time,920,LightGCN,1,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
152,MO,Commute Time,920,LightGCN,2,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
153,MO,Commute Time,920,LightGCN,3,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
154,MO,Commute Time,920,LightGCN,4,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
155,MO,Commute Time,920,LightGCN,5,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
156,MO,Commute Time,920,LightGCN,6,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
157,MO,Commute Time,920,LightGCN,7,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
158,MO,Commute Time,920,LightGCN,8,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
159,MO,Commute Time,920,LightGCN,9,0.2097773239064794,0.23844355386949495,0.011762804160736743,0.2314524433853012
160,MO,Commute Time,920,RGNN,0,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
161,MO,Commute Time,920,RGNN,1,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
162,MO,Commute Time,920,RGNN,2,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
163,MO,Commute Time,920,RGNN,3,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
164,MO,Commute Time,920,RGNN,4,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
165,MO,Commute Time,920,RGNN,5,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
166,MO,Commute Time,920,RGNN,6,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
167,MO,Commute Time,920,RGNN,7,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
168,MO,Commute Time,920,RGNN,8,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
169,MO,Commute Time,920,RGNN,9,0.21083494147883086,0.25084644119313376,0.012535715124833096,0.20885206367952538
170,MO,Commute Time,920,Feat-LightGCN,0,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
171,MO,Commute Time,920,Feat-LightGCN,1,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
172,MO,Commute Time,920,Feat-LightGCN,2,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
173,MO,Commute Time,920,Feat-LightGCN,3,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
174,MO,Commute Time,920,Feat-LightGCN,4,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
175,MO,Commute Time,920,Feat-LightGCN,5,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
176,MO,Commute Time,920,Feat-LightGCN,6,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
177,MO,Commute Time,920,Feat-LightGCN,7,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
178,MO,Commute Time,920,Feat-LightGCN,8,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
179,MO,Commute Time,920,Feat-LightGCN,9,0.22895522384321315,0.22648894650729426,0.012419781071745972,0.2465303944786252
180,MO,Commute Time,920,Feat-RGNN,0,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
181,MO,Commute Time,920,Feat-RGNN,1,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
182,MO,Commute Time,920,Feat-RGNN,2,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
183,MO,Commute Time,920,Feat-RGNN,3,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
184,MO,Commute Time,920,Feat-RGNN,4,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
185,MO,Commute Time,920,Feat-RGNN,5,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
186,MO,Commute Time,920,Feat-RGNN,6,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
187,MO,Commute Time,920,Feat-RGNN,7,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
188,MO,Commute Time,920,Feat-RGNN,8,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
189,MO,Commute Time,920,Feat-RGNN,9,0.21949330442506818,0.22376507205335414,0.014931321263316389,0.262327508271398
190,MO,Commute Time,920,Feat\&BG-LightGCN,0,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
191,MO,Commute Time,920,Feat\&BG-LightGCN,1,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
192,MO,Commute Time,920,Feat\&BG-LightGCN,2,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
193,MO,Commute Time,920,Feat\&BG-LightGCN,3,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
194,MO,Commute Time,920,Feat\&BG-LightGCN,4,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
195,MO,Commute Time,920,Feat\&BG-LightGCN,5,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
196,MO,Commute Time,920,Feat\&BG-LightGCN,6,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
197,MO,Commute Time,920,Feat\&BG-LightGCN,7,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
198,MO,Commute Time,920,Feat\&BG-LightGCN,8,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
199,MO,Commute Time,920,Feat\&BG-LightGCN,9,0.24416850615411664,0.26331931488237564,0.007836814092770383,0.257418579102063
200,MO,Commute Time,920,Feat\&BG-RGNN,0,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
201,MO,Commute Time,920,Feat\&BG-RGNN,1,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
202,MO,Commute Time,920,Feat\&BG-RGNN,2,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
203,MO,Commute Time,920,Feat\&BG-RGNN,3,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
204,MO,Commute Time,920,Feat\&BG-RGNN,4,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
205,MO,Commute Time,920,Feat\&BG-RGNN,5,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
206,MO,Commute Time,920,Feat\&BG-RGNN,6,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
207,MO,Commute Time,920,Feat\&BG-RGNN,7,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
208,MO,Commute Time,920,Feat\&BG-RGNN,8,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
209,MO,Commute Time,920,Feat\&BG-RGNN,9,0.1947190529841,0.26071004405233617,0.01336984541913866,0.20943064915707044
210,PA,Median Income,20274,Emb,0,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
211,PA,Median Income,20274,Emb,1,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
212,PA,Median Income,20274,Emb,2,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
213,PA,Median Income,20274,Emb,3,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
214,PA,Median Income,20274,Emb,4,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
215,PA,Median Income,20274,Emb,5,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
216,PA,Median Income,20274,Emb,6,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
217,PA,Median Income,20274,Emb,7,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
218,PA,Median Income,20274,Emb,8,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
219,PA,Median Income,20274,Emb,9,0.2129618946138289,0.24944152841523354,0.1874435257105921,0.23851363354913094
220,PA,Median Income,20274,LightGCN,0,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
221,PA,Median Income,20274,LightGCN,1,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
222,PA,Median Income,20274,LightGCN,2,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
223,PA,Median Income,20274,LightGCN,3,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
224,PA,Median Income,20274,LightGCN,4,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
225,PA,Median Income,20274,LightGCN,5,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
226,PA,Median Income,20274,LightGCN,6,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
227,PA,Median Income,20274,LightGCN,7,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
228,PA,Median Income,20274,LightGCN,8,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
229,PA,Median Income,20274,LightGCN,9,0.19648781768275703,0.2107746363630732,0.16008409727205103,0.1993171737607498
230,PA,Median Income,20274,RGNN,0,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
231,PA,Median Income,20274,RGNN,1,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
232,PA,Median Income,20274,RGNN,2,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
233,PA,Median Income,20274,RGNN,3,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
234,PA,Median Income,20274,RGNN,4,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
235,PA,Median Income,20274,RGNN,5,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
236,PA,Median Income,20274,RGNN,6,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
237,PA,Median Income,20274,RGNN,7,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
238,PA,Median Income,20274,RGNN,8,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
239,PA,Median Income,20274,RGNN,9,0.2045895613338179,0.22233357113337596,0.16188046616251736,0.21238075138110443
240,PA,Median Income,20274,Feat-LightGCN,0,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
241,PA,Median Income,20274,Feat-LightGCN,1,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
242,PA,Median Income,20274,Feat-LightGCN,2,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
243,PA,Median Income,20274,Feat-LightGCN,3,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
244,PA,Median Income,20274,Feat-LightGCN,4,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
245,PA,Median Income,20274,Feat-LightGCN,5,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
246,PA,Median Income,20274,Feat-LightGCN,6,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
247,PA,Median Income,20274,Feat-LightGCN,7,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
248,PA,Median Income,20274,Feat-LightGCN,8,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
249,PA,Median Income,20274,Feat-LightGCN,9,0.1951606042700397,0.20766873475104342,0.1585904924510273,0.19725697068320588
250,PA,Median Income,20274,Feat-RGNN,0,0.20298685373212233,0.2273876758502534,0.1632688920764904,0.21243522880668267
251,PA,Median Income,20274,Feat-RGNN,1,0.20298685373212233,0.2273876758502534,0.1632688920764904,0.21243522880668267
